Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
341,182340,"tea leung","2015-05-25 11:29:45",0.41040,22,tealeung
342,160746,kputnam,"2015-04-23 20:02:27",0.41043,37,"kputnam,piccolo,reverence"
343,128262,FrankCData,"2014-11-30 23:39:42",0.41045,9,frankcdata
344,130465,"Sergey Makarevich","2015-03-17 10:20:04",0.41056,67,sermakarevich
345,115007,Sergey,"2015-05-29 22:51:50",0.41057,15,subsmatt
346,135896,adcaes,"2015-01-04 18:54:28",0.41066,13,adcaes
347,141448,Filar,"2015-01-30 16:24:38",0.41075,17,bfilar
348,103424,Q-team,"2014-10-25 09:10:52",0.41085,73,"donkas,ntzortzis"
349,116267,ariekk,"2014-09-08 13:07:33",0.41085,4,ariekk
350,130472,"Luminous Logic","2014-12-27 18:37:49",0.41089,16,lumilog
351,157060,"rachel wang","2015-04-12 01:57:48",0.41092,15,rachelwang0
352,166662,summer,"2015-04-14 13:38:22",0.41107,2,summer13
353,100044,"Team Cargo","2014-07-08 03:04:54",0.41112,74,"cargomoose,einsteinru,jasontwidjaja,robin15,theovoronov"
354,159342,"YUN IL GEUN","2015-05-29 06:50:18",0.41118,15,lk3436
355,147956,hiro_00,"2015-02-24 00:01:54",0.41118,13,hiro00
356,131086,Zhuerge,"2015-02-04 01:07:30",0.41125,51,zhuerge
357,99023,EC,"2014-06-06 10:41:23",0.41129,10,ec197159
358,142725,AlexK,"2015-05-29 23:49:56",0.41140,71,aokay47
359,136465,"Yuqi Zhang","2015-01-04 05:13:04",0.41149,7,yuqizhang1991
360,183074,karthikg,"2015-05-28 12:24:12",0.41150,17,gkarthik
361,124147,westsider,"2015-02-22 20:08:32",0.41163,43,westsider
362,114203,Team_NERDS,"2014-11-13 13:50:12",0.41184,62,"ksharp,yasaswik"
363,121950,BigFinn,"2014-10-23 07:29:39",0.41222,14,bigfinn
364,131773,victor_cantor,"2014-12-14 17:17:12",0.41233,2,victorcantor
365,183253,"Sulgi Kim","2015-05-25 14:59:35",0.41237,18,sulgik
366,101002,Wat,"2014-06-30 19:53:40",0.41261,22,"dirksch,juttasteiner"
367,144164,saarlo,"2015-02-09 17:22:09",0.41263,13,saarlo
368,138104,"Lin Song","2015-01-18 02:02:24",0.41284,8,puppyteam
369,153099,tschuerm,"2015-03-07 12:39:56",0.41306,1,tschuerm
370,146294,"Su Walt","2015-02-23 11:44:28",0.41317,12,waltsu
371,142147,mohitpmathur,"2015-02-13 05:04:22",0.41323,17,mohitpmathur
372,172497,"Tomo Moto","2015-05-01 06:22:05",0.41340,30,tomomotofactory
373,125119,"I know nothing about forecasting","2014-11-09 07:01:34",0.41361,4,chenglongchen
374,172201,KU_PR_15-1_2,"2015-05-27 15:40:02",0.41364,24,"aitchk,kuuniv,myungjy"
375,126337,Amortized,"2014-11-27 01:26:01",0.41369,21,amortized
376,117583,hmcbt,"2014-10-10 12:33:27",0.41389,46,wfy232117
377,163943,IndianAnd4Kazakhs,"2015-04-21 01:26:34",0.41392,10,alibekutyubayev
378,106390,"Nick Gorev","2015-04-28 04:17:50",0.41406,25,ngorev
379,102509,"Jonathan Dale","2014-06-27 18:01:31",0.41416,4,jjd58207544
380,131962,"Taylor Sun","2015-01-10 10:52:02",0.41426,21,taylorsun
381,130203,Yihua,"2014-12-07 02:21:08",0.41461,6,dickeybird
382,173224,"noname 2","2015-04-26 09:41:17",0.41492,6,mathematician
383,160210,concavecircle,"2015-04-04 11:58:28",0.41494,14,concavecircle
384,160306,ucl_fantastic_4,"2015-03-28 19:10:55",0.41508,1,zeyangzhang0
385,182117,YuJack,"2015-05-29 03:51:03",0.41531,31,"jamiekuo,yujack"
386,130274,AlanGaga,"2014-12-06 17:47:42",0.41539,3,alangaga
387,136395,yhmmath,"2015-01-04 01:47:53",0.41548,15,yhmmath
388,136540,lexi,"2015-01-04 01:40:44",0.41548,10,lexi3277527
389,122978,"Alexander Ryzhkov","2014-10-28 08:54:02",0.41548,7,alexryzhkov
390,104154,"Kai Wei","2014-07-08 06:03:43",0.41564,11,printf
391,179061,VijaySathish,"2015-05-08 22:17:48",0.41571,7,vijaysathish
392,155006,"Jason and Erik","2015-03-19 18:16:10",0.41575,22,"erikgaasedelen,jkgiesler"
393,130224,"David Feldman","2014-12-23 07:40:41",0.41590,8,davidfeldman0
394,161918,P&N,"2015-04-21 21:08:52",0.41596,48,"ndevox,pawelch"
395,114086,"Danny Bickson","2014-08-25 17:35:47",0.41614,5,dannybickson0
396,160761,"Haim Schneider","2015-05-06 13:27:35",0.41614,14,haimsc
397,134746,"Yanliang H.","2015-01-24 03:27:17",0.41642,28,oliverhan
398,110771,"Data Passionates @Xebia","2015-05-29 13:33:00",0.41650,55,"del=60e2285013f6c498,ybenoit"
399,155113,chiffon,"2015-03-16 08:37:15",0.41685,2,langwolf97
400,100023,daandra,"2015-04-12 16:17:41",0.41685,2,daandra
401,103701,"R Ajay Kumar","2015-05-28 14:02:20",0.41685,22,rollingpanda
402,127130,ByeByeExcel,"2014-12-19 17:15:47",0.41686,51,byebyeexcel
403,104671,ninik,"2014-07-13 14:22:55",0.41688,23,ninik214165
404,165364,"Andrei Yusov","2015-05-19 23:54:12",0.41689,9,ayusov
405,154707,"Zheng Xu","2015-03-16 18:30:49",0.41690,7,demilune
406,111882,hL,"2014-08-18 02:32:43",0.41695,11,youbaji
407,179947,KU_PR_15-1_1,"2015-05-27 15:58:36",0.41698,16,korpattern01
408,135103,FranSachs48,"2014-12-28 15:28:43",0.41701,3,fransachs48
409,118548,ie.jay,"2014-10-06 06:34:15",0.41703,14,endand
410,163567,"Jahnab Kumar Deka","2015-05-29 20:26:14",0.41705,15,"aditisite,amol9290282,jahnab"
411,170439,BigmindsGroup,"2015-05-01 12:28:14",0.41705,19,bigmindsgroup
412,169908,arjun.tina,"2015-05-07 04:26:05",0.41715,20,arjuntina
413,98529,oncemore,"2014-06-07 17:28:39",0.41718,29,oncemore
414,135713,pranerd,"2014-12-28 12:18:02",0.41728,1,pranerd
415,130499,"Christian Junginger","2015-03-22 14:00:16",0.41730,41,del=b41cb08e9cf20ff8
416,121001,"Black Data Scientist","2014-11-10 07:15:48",0.41749,30,kgt0228
417,175248,hsKimmm,"2015-05-27 15:18:50",0.41754,27,hskimmm
418,114562,"Ortal Tovim","2014-08-27 12:49:11",0.41761,1,ortaltovim
419,176294,aum12,"2015-05-01 14:44:38",0.41787,1,summitbhalla
420,180052,heyjude000,"2015-05-28 03:08:53",0.41793,11,heyjude000
421,136687,cq123,"2015-01-04 01:22:06",0.41796,10,cq123277710
422,120816,Alkhanzi,"2014-10-11 14:42:55",0.41798,10,alkhanzi
423,167849,"Anshuman Panwar","2015-04-24 10:27:02",0.41811,18,anshumanpanwar
424,149019,"Richard Giles","2015-05-25 00:31:11",0.41816,24,rrgiles
425,145105,"Sergio Gámez","2015-02-12 16:36:06",0.41818,16,sgamez
426,179825,Vikrams,"2015-05-27 08:05:51",0.41819,11,vikrams
427,184310,BlueTea,"2015-05-25 12:01:48",0.41836,7,del=e4c3c37ce8b7b583
428,106986,"Filip Deryckere","2014-08-18 07:00:30",0.41869,4,filipderyckere
429,104458,"Piotr Niedzwiedz","2014-07-30 11:40:59",0.41880,25,piotrniedzwiedz
430,112889,"Parisa Tabrizi","2015-05-29 21:20:17",0.41901,6,parisa90
431,105701,"Ardeshir Dp","2015-05-29 22:33:14",0.41901,30,ardeshir
432,164936,"Moon  Chanho","2015-05-27 10:54:54",0.41907,15,moonchanho
433,162215,Beno,"2015-05-27 10:50:26",0.41907,34,insidetv
434,164006,flow2015,"2015-05-28 07:45:23",0.41907,27,kkim610
435,113497,xtopcla,"2014-08-25 08:57:30",0.41910,27,claudiutopriceanu
436,100343,yjabri,"2014-07-01 03:45:35",0.41922,11,yjabri
437,184665,rokmc1145,"2015-05-27 13:51:56",0.41937,7,rokmc1145
438,185025,"Andrew Maher","2015-05-26 15:24:27",0.41950,5,andrewtmaher
439,179996,shivrajp,"2015-05-26 19:57:27",0.41962,13,shivrajp
440,124229,ryan,"2014-11-10 07:00:08",0.41965,29,ryan43
441,106228,"[Deleted] 8888d682-5f2c-452c-9659-4d48896e5808","2015-05-29 19:39:09",0.41965,84,del=cffb3c2721adda74
442,152519,Damien,"2015-03-23 23:58:29",0.41968,5,damienrj
443,124236,"Carrie Liang","2014-11-11 02:03:27",0.41969,23,carrieliang
444,155214,TB-KG-ER,"2015-04-18 08:29:59",0.41971,107,"emmett,kathryn2,tmbowe"
445,164201,"Leonardo Noleto","2015-05-29 19:49:01",0.41971,19,noleto
446,114567,"Elior Ariel","2014-08-27 13:21:10",0.41981,3,eliorariel1
447,181239,"Michael and Yotam","2015-05-28 14:25:15",0.41984,12,kozak88
448,165762,goodsnow,"2015-04-11 19:39:38",0.42000,7,goodsnow
449,162038,regularchaos,"2015-04-10 12:36:00",0.42026,3,del=822cc392407c612e
450,136475,"Oshyn Song","2015-01-04 13:47:49",0.42031,4,oshynsong
451,181185,hahaha,"2015-05-27 10:56:07",0.42046,5,ghghgh3378
452,184744,beno2,"2015-05-27 13:22:55",0.42046,5,kingmj
453,117040,"Dimitri Dziabenko","2014-09-14 02:05:54",0.42058,1,dimitridziabenko1
454,104220,trimTrees,"2014-12-16 03:33:15",0.42060,12,"grushkay,hhuizeng,lichtendahlc,vrjose"
455,167830,"kundan kumar","2015-04-15 17:12:50",0.42068,2,kundan2510
456,172544,"Yiwen Sun","2015-05-07 06:41:36",0.42078,28,gogo1139101
457,181015,Srivatsan,"2015-05-20 14:31:54",0.42085,14,srivatsanv
458,129743,Melevir,"2014-12-12 09:58:09",0.42088,35,melevir
459,160516,"HDSDA1 Group G","2015-04-23 01:43:42",0.42112,36,"monikar,orla12,paul22286316,regcoppinger"
460,173353,"Carlos L.","2015-04-26 11:46:14",0.42118,7,calu70
461,175305,"Florian Dejax","2015-04-29 15:28:27",0.42123,1,flodej
462,117539,AJF,"2014-09-23 12:12:22",0.42125,14,alanfeder
463,123205,theDodd,"2014-11-29 00:11:40",0.42133,33,briandodd
464,172889,WLA+DIT,"2015-04-26 18:16:45",0.42138,13,"liamof,user295344"
465,175590,"Sayantan Raha","2015-05-10 11:59:11",0.42159,17,sayantan
466,114560,katz.g,"2014-08-27 12:38:26",0.42160,1,katzgilad
467,114561,"Yael Netzer","2014-08-27 12:40:45",0.42160,1,yaelnetzer
468,114563,"Shiri Gaber","2014-08-27 12:47:24",0.42160,1,shirigaber
469,154930,anirudh5789,"2015-03-15 08:14:46",0.42165,2,anirudh5789
470,137667,rrrrr,"2015-01-24 18:57:41",0.42167,4,rrrrrr
471,141341,Rohit,"2015-04-30 18:05:14",0.42172,53,rohitnair220
472,168267,Sathiya,"2015-05-29 14:04:50",0.42181,7,del=e95d9fee779ad3ec
473,117789,"Yunfeng Xi","2015-03-23 05:34:40",0.42190,66,yunfengxi
474,132649,"Mohammed Sabeer Sheikh","2014-12-22 00:37:17",0.42190,17,heisenberg5
475,185036,"vaibhav 2","2015-05-29 16:02:20",0.42191,8,vaibhavyadav
476,159999,Sadegh,"2015-05-25 17:56:23",0.42200,3,charmchi
477,160508,"Welly Zhang","2015-03-28 11:25:58",0.42200,2,wellyzhang
478,162576,"Aayush Mudgal","2015-04-12 16:12:54",0.42200,7,mudgal
479,168437,muye5,"2015-05-26 04:35:58",0.42200,2,muyepiaozhou
480,150764,PlamenPetrov,"2015-03-09 21:09:02",0.42207,5,ppetrov
481,180293,"Soumya Smruti Mishra","2015-05-28 13:26:34",0.42210,15,soumyasmruti
482,164686,CS822-AMH,"2015-04-23 11:45:11",0.42242,26,cs822amh
483,120685,abcd,"2014-10-10 14:37:07",0.42245,10,abcd23
484,99390,Cinergoo,"2014-09-23 04:12:33",0.42246,34,"staesthetics,yogialwendra"
485,184018,"Anjali Gupta Arya","2015-05-29 08:42:42",0.42258,29,anjaliguptaarya
486,108983,Yogesh,"2014-10-21 09:46:21",0.42267,24,ydhiman
487,102991,dizz,"2014-07-15 09:13:32",0.42283,22,dizz55751
488,184491,Jaggu,"2015-05-28 18:57:35",0.42292,15,jaganadhg
489,166026,samuellee,"2015-04-11 16:01:44",0.42313,3,samuellee
490,139950,"[Deleted] 65b54be8-99d7-4559-bb89-ab850ef0d952","2015-01-24 10:33:27",0.42313,6,del=30d2a89acfde3d05
491,138404,Clart,"2015-01-19 03:58:01",0.42351,18,clart276599
492,120674,nem,"2014-10-11 05:52:13",0.42356,10,"chha245965,hj12246256"
493,159601,aszigeti,"2015-04-04 18:40:15",0.42359,4,aszigeti
494,142753,may-ank,"2015-02-25 21:03:43",0.42362,7,mayankthp
495,180302,"Scott Davis","2015-05-29 04:29:31",0.42379,14,"davish,papigee"
496,98731,espanarey,"2014-08-24 11:09:14",0.42379,21,espanarey
497,122982,"Andrew Ostapets","2014-10-31 17:59:35",0.42380,4,morandi
498,142320,TySi,"2015-02-25 22:11:29",0.42387,8,tysons
499,138430,"Avneesh Yadav","2015-01-25 09:46:06",0.42394,20,avneeshyadav
500,138757,Guardian,"2015-05-29 00:18:57",0.42409,41,guardian
501,178254,Aaron,"2015-05-05 09:00:55",0.42410,2,chaoswork
502,139467,newStar,"2015-02-16 12:59:28",0.42434,24,linredhair
503,121769,Nyo,"2014-11-07 08:52:20",0.42443,21,neo248548
504,97445,"Blue Ocean","2014-06-06 19:18:59",0.42444,18,ambarish
505,122253,"Ivo S","2014-11-10 14:56:28",0.42445,28,ivos244677
506,149001,r2007,"2015-05-14 12:08:20",0.42454,3,r2d2007
507,137344,"Murphy Yang","2015-02-02 17:36:28",0.42462,23,murphyyang0
508,139092,"Murphy Young","2015-02-02 17:44:48",0.42466,20,murphyyoung
509,112200,mvictor,"2014-09-18 15:43:27",0.42469,6,mvictor0
510,172653,Ricksen,"2015-04-26 09:04:34",0.42472,9,ricksen
511,109431,"Albert F.","2014-08-06 13:54:34",0.42472,11,albertferre
512,137336,"Greg Koytiger","2015-01-08 19:01:28",0.42482,5,gkoytiger
513,141105,"Eric Crutchfield","2015-03-11 00:51:59",0.42489,16,needacrutch
514,99372,"Maxim Kurnikov","2015-03-08 21:40:31",0.42491,33,mkurnikov
515,100457,"Dongming Huang","2014-06-15 14:30:48",0.42495,9,dongminghuang
516,124950,"Shakti garg","2014-12-07 05:53:28",0.42497,26,shakti
517,114558,Lihi,"2014-08-27 12:35:12",0.42502,1,rachel13
518,141808,"Jimmy Lee","2015-01-28 05:25:55",0.42504,4,jimmysulee
519,171778,"SujithKumar Tamilselvan","2015-04-23 08:40:00",0.42537,8,sujithkumartamilselvan
520,137147,"Mingfeng Yang","2015-02-02 17:40:14",0.42537,40,mfyang
521,122506,bilevCounts,"2014-11-23 20:17:00",0.42576,39,bilevn
522,141144,Guff,"2015-04-27 13:10:44",0.42598,26,guillaumeferry
523,144910,"Renato Kempter","2015-02-10 14:41:04",0.42599,2,renatokempter
524,157075,"Haoqing Liu","2015-04-11 18:58:51",0.42610,11,haoqingliu
525,158108,"Miguel Ángel Labrador Espinosa","2015-04-08 15:27:24",0.42623,9,labrador
526,178699,sunbeam,"2015-05-11 20:23:20",0.42624,3,sunbeam1
527,122572,Marleen,"2014-10-29 16:08:53",0.42634,19,marleen
528,123249,Mehdi,"2015-01-23 08:27:08",0.42634,45,mehdi10
529,103610,ShredingerCat,"2014-07-13 20:16:08",0.42648,18,shredingercat
530,130678,beileimarvelous@gmail.com,"2014-12-09 14:59:20",0.42650,6,beileimarvelousgmailcom
531,146960,emilmont,"2015-04-05 16:35:51",0.42652,11,emilmont
532,148599,Minions,"2015-05-21 17:35:35",0.42662,11,"arrawatia,rishgoel"
533,142345,bt22dr,"2015-02-09 12:46:41",0.42663,10,bt22dr
534,136504,raj.ra.kumar,"2015-05-10 17:26:18",0.42705,22,rajkumar021989
535,143859,SSSSQD,"2015-03-30 14:51:08",0.42734,1,ssssqd
536,129956,Momen,"2014-12-04 15:39:03",0.42781,3,momen245449
537,126883,Tenkian,"2014-11-22 11:04:18",0.42835,9,jkflying
538,165769,"Varun Varma","2015-04-13 06:54:23",0.42844,5,varunvarma1993
539,123182,zzy___1,"2014-12-14 15:47:03",0.42864,7,zzy1145866
540,136684,"bowen zhang","2015-01-03 12:52:43",0.42867,1,bowenzhang0
541,136697,zhangbo_wen,"2015-01-03 13:46:11",0.42867,3,zhangbowen0
542,144399,kvistrup,"2015-02-17 11:52:47",0.42869,13,del=c285a26dea11952e
543,178389,"Julien Alexandre","2015-05-06 13:39:33",0.42875,7,ja2740
544,123539,lukchr,"2014-11-22 00:02:41",0.42875,15,lukchr
545,139799,Bishwa,"2015-04-30 19:10:05",0.42894,13,bsatpathy
546,152701,"Klemen Kadak","2015-03-08 16:46:16",0.42895,8,killerkady
547,173800,ianmacomber,"2015-05-05 03:35:35",0.42928,6,ianmacomber
548,131796,Massovskiy,"2015-01-08 17:12:22",0.42931,17,massovskiy
549,162307,ma2afify,"2015-05-27 05:56:56",0.42942,11,ma2afify
550,158162,"Huang Lu","2015-03-25 22:07:06",0.42943,4,huanglu0
551,162966,Nikos,"2015-04-28 15:53:00",0.42976,4,nikoschen
552,119739,Kickstart!!,"2014-11-18 19:47:23",0.42978,21,yash11
553,129491,Valentin,"2015-01-12 22:21:45",0.42981,22,valentinz
554,112922,"Oleksandr Baiev","2014-09-10 13:52:49",0.42982,34,obaiev
555,124169,"Yura Shechuk","2015-03-15 19:19:50",0.42985,17,itdxer
556,133964,"Team Vita Botong Michael","2015-01-22 09:38:42",0.42986,41,"veronika1,vitezslavtitl"
557,135728,lvfuyu,"2015-01-03 13:39:58",0.42999,18,lvfuyu
558,139535,mm~bsh,"2015-05-29 07:29:17",0.43003,50,"hyyeoh,wtkmichael"
559,146527,Fanim,"2015-03-08 16:47:06",0.43013,4,fanim285202
560,168395,"Pritish Pandey","2015-04-28 22:10:30",0.43017,17,pritishpandey
561,112616,Shobha,"2014-08-18 14:02:22",0.43018,5,shobha0
562,155119,"Athira Das","2015-05-19 11:13:49",0.43032,6,athiradas
563,168133,"Jasper Chen","2015-04-17 02:40:27",0.43033,5,jasperc
564,130010,TEAM_BU,"2014-12-04 22:04:24",0.43044,1,tiagocovolanbozzetti
565,149721,"Manish Kurse","2015-03-15 09:18:41",0.43045,6,manishkurse
566,164612,"sujith kumar","2015-04-23 12:49:58",0.43046,12,sujithkumar446
567,165951,"Gangadhar Chintha","2015-04-11 11:09:45",0.43046,1,gangadher
568,185284,Obaid,"2015-05-29 09:51:11",0.43046,14,toddler
569,137469,bruschkov,"2015-01-15 12:13:25",0.43049,24,bruschkov
570,135883,bruceyu,"2015-01-02 16:10:13",0.43054,11,bruceyu0
571,136477,amdcat,"2015-01-04 02:49:54",0.43057,7,amdcat
572,182557,"Eric Lin","2015-05-18 21:39:26",0.43069,5,linxihui
573,117018,unicornjonas,"2014-09-22 03:24:13",0.43070,22,unicornjonas
574,141954,"anuja ranjan","2015-02-09 23:08:05",0.43076,9,testbikeshare
575,141070,"Forge Spartans","2015-02-09 23:58:30",0.43076,29,forgespartans
576,171971,"Keep Calm and Cross Validate","2015-04-23 02:39:15",0.43076,3,"elisarosales,scottjudson"
577,164393,"Mat Leonard","2015-04-23 21:13:50",0.43088,4,mcleonard
578,165245,"GAURAV 2","2015-04-09 20:08:36",0.43089,5,gaurav40
579,142800,"Russ Boucher","2015-02-14 21:37:26",0.43089,13,krashski
580,148736,"Reetesh Nimje","2015-05-26 09:10:26",0.43090,5,reeteshn
581,160770,Kasinathan,"2015-03-29 08:22:40",0.43106,1,crazyfish
582,165072,"Vinay K","2015-04-12 07:57:34",0.43106,11,fawkes7
583,117489,"Tetiana Kudriavtseva","2015-05-29 21:24:39",0.43106,11,intentia
584,184640,phill1992,"2015-05-26 00:30:23",0.43106,4,phill123
585,165608,Team.JH,"2015-05-26 01:39:45",0.43106,15,jihyun
586,102461,MetalRich,"2014-06-26 00:48:41",0.43107,14,metalrich
587,162940,rra94,"2015-04-11 22:21:43",0.43107,19,rra94324782
588,112400,B2000,"2014-08-18 03:32:58",0.43114,27,"everettyip,garymiguel,jameskunz,limyewjin"
589,143587,"Marvin Bertin","2015-02-03 23:57:19",0.43116,1,marvinbertin
590,103756,"JungHo Yeom","2014-07-24 02:13:15",0.43127,29,junghoyeom
591,185013,"Pritimayee Patra","2015-05-29 12:25:58",0.43128,11,pritipatra
592,118146,CodeBender,"2015-05-24 00:05:26",0.43133,14,codebender
593,149160,noellak,"2015-05-18 11:01:39",0.43136,26,noellak
594,182172,"Shuki Cohen","2015-05-26 20:43:28",0.43136,12,shukicohen
595,151446,Joel,"2015-03-08 02:25:19",0.43137,9,joelhy
596,182054,IgalPeretz,"2015-05-25 10:52:38",0.43149,7,igalperetz
597,150992,vkumar,"2015-03-09 03:24:18",0.43150,8,vkumar0
598,127307,yue2014,"2015-01-09 10:37:49",0.43162,8,heyue2017
599,118310,Mad_DataScience,"2015-05-03 01:15:06",0.43165,18,ardalanm
600,165061,"pRaVeEn SiNgH","2015-04-11 19:45:14",0.43172,15,praveensingh0
601,160237,Starlight,"2015-04-19 15:55:53",0.43175,16,starlight1
602,161392,socaljk57,"2015-04-03 20:13:59",0.43177,20,socaljk57
603,134602,data_mining2,"2015-01-04 04:35:55",0.43178,8,datamining2
604,144004,"Andrew Trice","2015-04-26 20:01:07",0.43179,16,andrewtrice
605,167575,"Tianchen Qian","2015-05-11 21:10:45",0.43186,3,tianchenqian1
606,163780,ToonRoge,"2015-04-07 19:08:08",0.43193,5,toonroge
607,139940,[Deleted],"2015-01-26 23:33:18",0.43195,2,del=7ae7b81413586a0a
608,148490,Mosquidobit,"2015-02-27 16:26:52",0.43201,6,mosquidobit
609,112708,whatever,"2014-11-12 07:05:44",0.43203,19,whatever85
610,152198,"Evgenii Nesterenko","2015-03-07 15:00:57",0.43208,6,nester
611,163988,"定康 王","2015-04-08 02:47:21",0.43211,4,dkwang
612,134652,"Pavel Mahmud","2015-01-18 09:10:35",0.43213,11,pavelmahmud
613,106965,hamelg,"2014-07-30 01:17:59",0.43214,33,hamelg
614,123635,"it ambit","2014-11-06 09:14:05",0.43215,23,itambit
615,146417,"Nikhil Garg","2015-02-22 08:33:22",0.43216,7,nikhilgarg28
616,182115,"Anjana Agrawal","2015-05-29 15:43:31",0.43220,66,anjanaagrawal
617,146023,Damodar,"2015-02-18 01:11:10",0.43223,14,dhegde
618,139228,dlb012,"2015-01-27 10:58:59",0.43225,14,devonbrackbill
619,166793,"nitin 2","2015-05-29 18:02:23",0.43226,23,nitinbhardwaj00
620,182447,rly2001,"2015-05-18 07:44:19",0.43231,9,rly2001
621,141745,"Danny Malter","2015-04-30 21:26:01",0.43237,7,dim302
622,180043,"Kiet Phun","2015-05-24 04:00:29",0.43238,4,kietphun
623,113972,Scuba_Diver,"2014-10-10 09:45:56",0.43244,12,"nikhilbarote,rinnegan"
624,125934,"zhen ma","2015-04-06 19:15:47",0.43245,20,mazhenwu1989
625,141287,志中,"2015-01-26 12:04:05",0.43249,6,chihchung
626,109360,"Johan Edvinsson","2014-08-14 17:57:54",0.43251,10,johaned
627,142261,"Samuel Reuther","2015-05-26 13:13:51",0.43251,38,samuelreuther
628,97425,"Chris Hammond","2014-06-03 23:14:07",0.43253,7,coffeelover
629,122710,"Lawrence Green","2014-11-25 12:13:32",0.43254,28,lg2g08
630,154939,"Steve Z","2015-03-16 04:38:33",0.43257,9,stevenzz
631,121267,mlcluster,"2014-10-13 17:16:39",0.43269,4,curiousily
632,148168,"Sara Boltman","2015-02-23 08:24:08",0.43274,3,saraboltman
633,146807,korbo-stim,"2015-02-17 07:40:54",0.43282,4,"korbonits,stimnw"
634,148273,anuroop,"2015-02-23 09:53:02",0.43282,3,anuroop
635,159473,"Shining Zhao","2015-03-25 18:19:52",0.43282,3,rankzero
636,161424,"Li Chao","2015-03-31 07:34:57",0.43282,3,lichao0
637,165196,samgbos,"2015-04-21 19:44:16",0.43282,3,samgbos
638,160346,"Andrew Meade","2015-04-12 21:04:34",0.43284,5,andrewmeade0
639,150799,"Anton Petrov","2015-05-25 10:51:08",0.43288,43,petrov
640,139559,"Evan Sadler","2015-01-23 06:54:01",0.43292,4,easadler
641,169923,"Hosein Zarea","2015-05-04 02:06:47",0.43292,6,hoseinzarea
642,135082,"Roshan Santhosh","2015-04-25 06:51:54",0.43295,11,rsk2327
643,146684,"sunil kumar","2015-02-16 14:22:06",0.43299,2,thinkersunil
644,169551,tnjhnny,"2015-04-21 04:23:12",0.43304,11,tnjhnny
645,134003,Chase,"2015-01-21 06:17:36",0.43304,16,del=092b9bc5a20d96ae
646,120428,"Simon Parker","2015-01-26 14:04:52",0.43304,16,porkinson
647,141626,"Weining Hu","2015-04-09 07:29:08",0.43304,3,weininghu
648,142458,"Linh Vuong Nguyen","2015-01-31 22:43:10",0.43304,3,ll931110
649,104523,iYass,"2015-02-12 00:13:33",0.43304,35,iyassine
650,145997,"Bhuvan Shankar","2015-02-12 20:16:55",0.43304,2,bhuvanshankar
651,151357,"[Deleted] f6bcb58b-4962-4e67-a9af-bc406e818826","2015-05-08 04:24:38",0.43304,12,del=97e964981fa7c884
652,152450,"Ehsan M. Kermani","2015-03-06 00:33:15",0.43304,7,del=8c95375c60c105f9
653,146163,Liamdebuitlear,"2015-03-12 13:04:08",0.43304,5,liamdebuitlear
654,154199,nialljmc,"2015-03-29 19:16:35",0.43304,12,"iishpiate,nialljmc"
655,152816,"Dylan Sun","2015-03-30 12:57:56",0.43304,3,lilisun
656,161359,"Ivan Kharitonov","2015-03-31 01:23:15",0.43304,4,neer201
657,162560,"Els Cheng","2015-04-03 02:25:50",0.43304,1,elscheng
658,157584,rlim,"2015-04-05 16:23:34",0.43304,14,romanlim
659,162635,"Shouvik Sachdeva","2015-04-10 19:13:14",0.43304,3,shouviksachdeva
660,165669,"Monika Bhajipale","2015-05-23 11:35:02",0.43304,4,monikabhajipale
661,161311,MartinC,"2015-04-19 17:21:38",0.43304,26,martinc
